Resistor_Name,Start_X,Start_Y,Start_Z,End_X,End_Y,End_Z,Value,Unit
AGateLine_0_2,0.04500116713352008,0.23199999999999998,-0.01873717732405462,0.04500578246934758,0.07100068308666102,-0.05624946134233979,786.4454020036419,Ohm
AGateLine_0_3,0.04500116713352008,0.23199999999999998,-0.01873717732405462,0.04500583701870872,0.017000723640562786,-0.05625101253673064,16465.495895704065,Ohm
AGateLine_0_4,0.04500116713352008,0.23199999999999998,-0.01873717732405462,0.04500463057312254,0.034999153978360786,-0.056250140517800924,10962.550645322977,Ohm
AGateLine_0_5,0.04500116713352008,0.23199999999999998,-0.01873717732405462,0.045004521896922695,0.13799935952884534,-0.05625026576027957,164.49048255637675,Ohm
AGateLine_0_6,0.04500116713352008,0.23199999999999998,-0.01873717732405462,0.04500620810488321,0.1920003042236025,-0.05625119837104727,7.126932689631231,Ohm
AGateLine_0_7,0.04500116713352008,0.23199999999999998,-0.01873717732405462,0.045003146228424475,0.15599999321309715,-0.05625099983919013,101.37955545548074,Ohm
AGateLine_0_8,0.04500116713352008,0.23199999999999998,-0.01873717732405462,0.045005743831646086,0.17399976673747072,-0.056250282747246236,42.76192240148938,Ohm
AGateLine_1_2,0.04500539693886484,0.05300036133638254,-0.0562496004528839,0.04500578246934758,0.07100068308666102,-0.05624946134233979,1.1720588907651628,Ohm
AGateLine_1_3,0.04500539693886484,0.05300036133638254,-0.0562496004528839,0.04500583701870872,0.017000723640562786,-0.05625101253673064,20.314820107278685,Ohm
AGateLine_1_4,0.04500539693886484,0.05300036133638254,-0.0562496004528839,0.04500463057312254,0.034999153978360786,-0.056250140517800924,1.2106556245856748,Ohm
AGateLine_1_5,0.04500539693886484,0.05300036133638254,-0.0562496004528839,0.045004521896922695,0.13799935952884534,-0.05625026576027957,59.509882274072005,Ohm
AGateLine_1_6,0.04500539693886484,0.05300036133638254,-0.0562496004528839,0.04500620810488321,0.1920003042236025,-0.05625119837104727,1776.7708628833025,Ohm
AGateLine_1_7,0.04500539693886484,0.05300036133638254,-0.0562496004528839,0.045003146228424475,0.15599999321309715,-0.05625099983919013,419.0707358042011,Ohm
AGateLine_1_8,0.04500539693886484,0.05300036133638254,-0.0562496004528839,0.045005743831646086,0.17399976673747072,-0.056250282747246236,1031.7146150711808,Ohm
AGateLine_2_3,0.04500578246934758,0.07100068308666102,-0.05624946134233979,0.04500583701870872,0.017000723640562786,-0.05625101253673064,46.66609632017197,Ohm
AGateLine_2_4,0.04500578246934758,0.07100068308666102,-0.05624946134233979,0.04500463057312254,0.034999153978360786,-0.056250140517800924,21.54401482548038,Ohm
AGateLine_2_5,0.04500578246934758,0.07100068308666102,-0.05624946134233979,0.045004521896922695,0.13799935952884534,-0.05625026576027957,6.041016821727806,Ohm
AGateLine_2_6,0.04500578246934758,0.07100068308666102,-0.05624946134233979,0.04500620810488321,0.1920003042236025,-0.05625119837104727,290.1903888070484,Ohm
AGateLine_2_7,0.04500578246934758,0.07100068308666102,-0.05624946134233979,0.045003146228424475,0.15599999321309715,-0.05625099983919013,60.12262215481764,Ohm
AGateLine_2_8,0.04500578246934758,0.07100068308666102,-0.05624946134233979,0.045005743831646086,0.17399976673747072,-0.056250282747246236,163.46978841266244,Ohm
AGateLine_3_4,0.04500583701870872,0.017000723640562786,-0.05625101253673064,0.04500463057312254,0.034999153978360786,-0.056250140517800924,1.1572501197984948,Ohm
AGateLine_3_5,0.04500583701870872,0.017000723640562786,-0.05625101253673064,0.045004521896922695,0.13799935952884534,-0.05625026576027957,243.79284957080537,Ohm
AGateLine_3_6,0.04500583701870872,0.017000723640562786,-0.05625101253673064,0.04500620810488321,0.1920003042236025,-0.05625119837104727,6136.8492215340675,Ohm
AGateLine_3_7,0.04500583701870872,0.017000723640562786,-0.05625101253673064,0.045003146228424475,0.15599999321309715,-0.05625099983919013,1505.1215062862334,Ohm
AGateLine_3_8,0.04500583701870872,0.017000723640562786,-0.05625101253673064,0.045005743831646086,0.17399976673747072,-0.056250282747246236,3594.3133357201336,Ohm
AGateLine_4_5,0.04500463057312254,0.034999153978360786,-0.056250140517800924,0.045004521896922695,0.13799935952884534,-0.05625026576027957,156.137270913735,Ohm
AGateLine_4_6,0.04500463057312254,0.034999153978360786,-0.056250140517800924,0.04500620810488321,0.1920003042236025,-0.05625119837104727,4083.9596066302465,Ohm
AGateLine_4_7,0.04500463057312254,0.034999153978360786,-0.056250140517800924,0.045003146228424475,0.15599999321309715,-0.05625099983919013,993.2761079672191,Ohm
AGateLine_4_8,0.04500463057312254,0.034999153978360786,-0.056250140517800924,0.045005743831646086,0.17399976673747072,-0.056250282747246236,2387.5845861577523,Ohm
AGateLine_5_6,0.045004521896922695,0.13799935952884534,-0.05625026576027957,0.04500620810488321,0.1920003042236025,-0.05625119837104727,54.86708462926152,Ohm
AGateLine_5_7,0.045004521896922695,0.13799935952884534,-0.05625026576027957,0.045003146228424475,0.15599999321309715,-0.05625099983919013,1.1766689927325642,Ohm
AGateLine_5_8,0.045004521896922695,0.13799935952884534,-0.05625026576027957,0.045005743831646086,0.17399976673747072,-0.056250282747246236,22.183827229265763,Ohm
AGateLine_6_7,0.04500620810488321,0.1920003042236025,-0.05625119837104727,0.045003146228424475,0.15599999321309715,-0.05625099983919013,22.753449785296738,Ohm
AGateLine_6_8,0.04500620810488321,0.1920003042236025,-0.05625119837104727,0.045005743831646086,0.17399976673747072,-0.056250282747246236,1.1750584389250536,Ohm
AGateLine_7_8,0.045003146228424475,0.15599999321309715,-0.05625099983919013,0.045005743831646086,0.17399976673747072,-0.056250282747246236,1.2173471910587248,Ohm
AMetalInt,0.04500000000000001,0.24700000000000003,-0.018749999999999996,0.04500001881580712,0.2839831714028457,-0.018750218448038064,5.977000276016653,Ohm
AViaInt,0.04500116713352008,0.23199999999999998,-0.01873717732405462,0.04500000000000001,0.24700000000000003,-0.018749999999999996,2.65021311053987,Ohm
BGateLine_0_1,0.09000000000000001,0.23199999999999998,-0.018737177324054614,0.09000000000000001,0.05299956929290865,-0.05625024697591328,4778.997178823859,Ohm
BGateLine_0_2,0.09000000000000001,0.23199999999999998,-0.018737177324054614,0.09000000000000001,0.07099988231319623,-0.056249953865977434,784.2819925424772,Ohm
BGateLine_0_3,0.09000000000000001,0.23199999999999998,-0.018737177324054614,0.08999999999999996,0.01700101260402422,-0.056250408864101174,16380.290586019983,Ohm
BGateLine_0_4,0.09000000000000001,0.23199999999999998,-0.018737177324054614,0.09000000000000002,0.0350001983843831,-0.05625020269622892,10930.015276152832,Ohm
BGateLine_0_5,0.09000000000000001,0.23199999999999998,-0.018737177324054614,0.09000000000000008,0.1919997911705639,-0.05625059246160855,7.125417753601677,Ohm
BGateLine_0_6,0.09000000000000001,0.23199999999999998,-0.018737177324054614,0.08999999999999997,0.13800063575616986,-0.0562498767992845,164.26737946987552,Ohm
BGateLine_0_7,0.09000000000000001,0.23199999999999998,-0.018737177324054614,0.09000000000000001,0.15600038909181105,-0.05625039799731088,101.22110559071656,Ohm
BGateLine_0_8,0.09000000000000001,0.23199999999999998,-0.018737177324054614,0.08999999999999997,0.17399927976963955,-0.056250934131458555,42.922386819204256,Ohm
